StateYear,State,Year,Population,Alignment,Outcome
Ohio2002,Ohio,2002,11407889.0,0.20683364334521373,R
Ohio2003,Ohio,2003,11434788.0,0.20683364334521373,R
Ohio2004,Ohio,2004,11452251.0,-0.24971230546728324,D
Ohio2005,Ohio,2005,11463320.0,-0.24971230546728324,D
Ohio2006,Ohio,2006,11481213.0,-0.24971230546728324,D
Ohio2007,Ohio,2007,11500468.0,-0.24971230546728324,D
Ohio2008,Ohio,2008,11515391.0,0.2553143006607418,R
Ohio2009,Ohio,2009,11528896.0,0.2553143006607418,R
Ohio2010,Ohio,2010,11540983.0,0.2553143006607418,R
Ohio2011,Ohio,2011,11544824.0,0.2553143006607418,R
Ohio2012,Ohio,2012,11550839.0,-0.24480550720168465,D
Ohio2013,Ohio,2013,11570022.0,-0.24480550720168465,D
Ohio2014,Ohio,2014,11594408.0,-0.24480550720168465,D
Ohio2015,Ohio,2015,11605090.0,-0.24480550720168465,D
Ohio2016,Ohio,2016,11614373.0,0.2446111382852953,R
Oklahoma1980,Oklahoma,1980,3025290.0,0.22991845409861533,R
Oklahoma1981,Oklahoma,1981,3096164.0,0.22991845409861533,R
Oklahoma1982,Oklahoma,1982,3206123.0,0.22991845409861533,R
Oklahoma1983,Oklahoma,1983,3290402.0,0.22991845409861533,R
Oklahoma1984,Oklahoma,1984,3285533.0,0.26221925027080845,R
Oklahoma1985,Oklahoma,1985,3271332.0,0.26221925027080845,R
Oklahoma1986,Oklahoma,1986,3252735.0,0.26221925027080845,R
Oklahoma1987,Oklahoma,1987,3210122.0,0.26221925027080845,R
Oklahoma1988,Oklahoma,1988,3167057.0,0.21419475557276046,R
Oklahoma1989,Oklahoma,1989,3150307.0,0.21419475557276046,R
Oklahoma1990,Oklahoma,1990,3148825.0,0.21419475557276046,R
Oklahoma1991,Oklahoma,1991,3175440.0,0.21419475557276046,R
Oklahoma1992,Oklahoma,1992,3220517.0,0.184109880494343,R
Oklahoma1993,Oklahoma,1993,3252285.0,0.184109880494343,R
Oklahoma1994,Oklahoma,1994,3280940.0,0.184109880494343,R
Oklahoma1995,Oklahoma,1995,3308208.0,0.184109880494343,R
Oklahoma1996,Oklahoma,1996,3340129.0,0.1743390749279444,R
Oklahoma1997,Oklahoma,1997,3372917.0,0.1743390749279444,R
Oklahoma1998,Oklahoma,1998,3405194.0,0.1743390749279444,R
Oklahoma1999,Oklahoma,1999,3437147.0,0.1743390749279444,R
Oklahoma2000,Oklahoma,2000,3454365.0,0.215477229534227,R
Oklahoma2001,Oklahoma,2001,3467100.0,0.215477229534227,R
Oklahoma2002,Oklahoma,2002,3489080.0,0.215477229534227,R
Oklahoma2003,Oklahoma,2003,3504892.0,0.215477229534227,R
Oklahoma2004,Oklahoma,2004,3525233.0,-0.2722634220206154,D
Oklahoma2005,Oklahoma,2005,3548597.0,-0.2722634220206154,D
Oklahoma2006,Oklahoma,2006,3594090.0,-0.2722634220206154,D
Oklahoma2007,Oklahoma,2007,3634349.0,-0.2722634220206154,D
Oklahoma2008,Oklahoma,2008,3668976.0,-0.26169835943325875,D
Oklahoma2009,Oklahoma,2009,3717572.0,-0.26169835943325875,D
Oklahoma2010,Oklahoma,2010,3759603.0,-0.26169835943325875,D
Oklahoma2011,Oklahoma,2011,3786274.0,-0.26169835943325875,D
Oklahoma2012,Oklahoma,2012,3817054.0,0.233511236676243,R
Oklahoma2013,Oklahoma,2013,3852415.0,0.233511236676243,R
Oklahoma2014,Oklahoma,2014,3877499.0,0.233511236676243,R
Oklahoma2015,Oklahoma,2015,3907414.0,0.233511236676243,R
Oklahoma2016,Oklahoma,2016,3923561.0,0.24190677805187685,R
Oregon1980,Oregon,1980,2633105.0,0.21687095653230692,R
Oregon1981,Oregon,1981,2667982.0,0.21687095653230692,R
Oregon1982,Oregon,1982,2664922.0,0.21687095653230692,R
Oregon1983,Oregon,1983,2653066.0,0.21687095653230692,R
Oregon1984,Oregon,1984,2666588.0,0.25714508578003054,R
Oregon1985,Oregon,1985,2672652.0,0.25714508578003054,R
Oregon1986,Oregon,1986,2683528.0,0.25714508578003054,R
Oregon1987,Oregon,1987,2700991.0,0.25714508578003054,R
Oregon1988,Oregon,1988,2741297.0,-0.2247862964137049,D
Oregon1989,Oregon,1989,2790575.0,-0.2247862964137049,D
Oregon1990,Oregon,1990,2860375.0,-0.2247862964137049,D
Oregon1991,Oregon,1991,2928507.0,-0.2247862964137049,D
Oregon1992,Oregon,1992,2991755.0,-0.207675427967865,D
Oregon1993,Oregon,1993,3060367.0,-0.207675427967865,D
Oregon1994,Oregon,1994,3121264.0,-0.207675427967865,D
Oregon1995,Oregon,1995,3184369.0,-0.207675427967865,D
Oregon1996,Oregon,1996,3247111.0,-0.20006738297520474,D
Oregon1997,Oregon,1997,3304310.0,-0.20006738297520474,D
Oregon1998,Oregon,1998,3352449.0,-0.20006738297520474,D
Oregon1999,Oregon,1999,3393941.0,-0.20006738297520474,D
Oregon2000,Oregon,2000,3429708.0,-0.210030125013558,D
Oregon2001,Oregon,2001,3467937.0,-0.210030125013558,D
Oregon2002,Oregon,2002,3513424.0,-0.210030125013558,D
Oregon2003,Oregon,2003,3547376.0,-0.210030125013558,D
Oregon2004,Oregon,2004,3569463.0,0.26423106220739645,R
Oregon2005,Oregon,2005,3613202.0,0.26423106220739645,R
Oregon2006,Oregon,2006,3670883.0,0.26423106220739645,R
Oregon2007,Oregon,2007,3722417.0,0.26423106220739645,R
Oregon2008,Oregon,2008,3768748.0,0.2752349055972965,R
Oregon2009,Oregon,2009,3808600.0,0.2752349055972965,R
Oregon2010,Oregon,2010,3838048.0,0.2752349055972965,R
Oregon2011,Oregon,2011,3868031.0,0.2752349055972965,R
Oregon2012,Oregon,2012,3899116.0,-0.24889949414174906,D
Oregon2013,Oregon,2013,3925751.0,-0.24889949414174906,D
Oregon2014,Oregon,2014,3968371.0,-0.24889949414174906,D
Oregon2015,Oregon,2015,4024634.0,-0.24889949414174906,D
Oregon2016,Oregon,2016,4093465.0,-0.24480629491152361,D
Pennsylvania1980,Pennsylvania,1980,11863895.0,0.19065172104102404,R
Pennsylvania1981,Pennsylvania,1981,11858567.0,0.19065172104102404,R
Pennsylvania1982,Pennsylvania,1982,11845146.0,0.19065172104102404,R
Pennsylvania1983,Pennsylvania,1983,11837723.0,0.19065172104102404,R
Pennsylvania1984,Pennsylvania,1984,11815172.0,0.21872918989245355,R
Pennsylvania1985,Pennsylvania,1985,11770862.0,0.21872918989245355,R
Pennsylvania1986,Pennsylvania,1986,11782752.0,0.21872918989245355,R
Pennsylvania1987,Pennsylvania,1987,11810866.0,0.21872918989245355,R
Pennsylvania1988,Pennsylvania,1988,11845752.0,0.1941697749539244,R
Pennsylvania1989,Pennsylvania,1989,11865996.0,0.1941697749539244,R
Pennsylvania1990,Pennsylvania,1990,11903299.0,0.1941697749539244,R
Pennsylvania1991,Pennsylvania,1991,11982164.0,0.1941697749539244,R
Pennsylvania1992,Pennsylvania,1992,12049450.0,-0.18583122051213954,D
Pennsylvania1993,Pennsylvania,1993,12119724.0,-0.18583122051213954,D
Pennsylvania1994,Pennsylvania,1994,12166050.0,-0.18583122051213954,D
Pennsylvania1995,Pennsylvania,1995,12198403.0,-0.18583122051213954,D
Pennsylvania1996,Pennsylvania,1996,12220464.0,-0.18132036557695355,D
Pennsylvania1997,Pennsylvania,1997,12227814.0,-0.18132036557695355,D
Pennsylvania1998,Pennsylvania,1998,12245672.0,-0.18132036557695355,D
Pennsylvania1999,Pennsylvania,1999,12263805.0,-0.18132036557695355,D
Pennsylvania2000,Pennsylvania,2000,12284173.0,-0.20237153937835295,D
Pennsylvania2001,Pennsylvania,2001,12298970.0,-0.20237153937835295,D
Pennsylvania2002,Pennsylvania,2002,12331031.0,-0.20237153937835295,D
Pennsylvania2003,Pennsylvania,2003,12374658.0,-0.20237153937835295,D
Pennsylvania2004,Pennsylvania,2004,12410722.0,0.2367384427755291,R
Pennsylvania2005,Pennsylvania,2005,12449990.0,0.2367384427755291,R
Pennsylvania2006,Pennsylvania,2006,12510809.0,0.2367384427755291,R
Pennsylvania2007,Pennsylvania,2007,12563937.0,0.2367384427755291,R
Pennsylvania2008,Pennsylvania,2008,12612285.0,0.2597755283836355,R
Pennsylvania2009,Pennsylvania,2009,12666858.0,0.2597755283836355,R
Pennsylvania2010,Pennsylvania,2010,12712343.0,0.2597755283836355,R
Pennsylvania2011,Pennsylvania,2011,12744293.0,0.2597755283836355,R
Pennsylvania2012,Pennsylvania,2012,12771854.0,-0.2341299861398353,D
Pennsylvania2013,Pennsylvania,2013,12781338.0,-0.2341299861398353,D
Pennsylvania2014,Pennsylvania,2014,12790565.0,-0.2341299861398353,D
Pennsylvania2015,Pennsylvania,2015,12791904.0,-0.2341299861398353,D
Pennsylvania2016,Pennsylvania,2016,12784227.0,-0.22891028139597333,D
Rhode Island1980,Rhode Island,1980,947154.0,-0.20940839610031736,D
Rhode Island1981,Rhode Island,1981,953013.0,-0.20940839610031736,D
Rhode Island1982,Rhode Island,1982,954170.0,-0.20940839610031736,D
Rhode Island1983,Rhode Island,1983,956382.0,-0.20940839610031736,D
Rhode Island1984,Rhode Island,1984,961894.0,0.2204816746959644,R
Rhode Island1985,Rhode Island,1985,968955.0,0.2204816746959644,R
Rhode Island1986,Rhode Island,1986,977341.0,0.2204816746959644,R
Rhode Island1987,Rhode Island,1987,989604.0,0.2204816746959644,R
Rhode Island1988,Rhode Island,1988,996408.0,-0.22593455692848713,D
Rhode Island1989,Rhode Island,1989,1000666.0,-0.22593455692848713,D
Rhode Island1990,Rhode Island,1990,1005995.0,-0.22593455692848713,D
Rhode Island1991,Rhode Island,1991,1010649.0,-0.22593455692848713,D
Rhode Island1992,Rhode Island,1992,1012581.0,-0.2106488271061772,D
Rhode Island1993,Rhode Island,1993,1015112.0,-0.2106488271061772,D
Rhode Island1994,Rhode Island,1994,1015960.0,-0.2106488271061772,D
Rhode Island1995,Rhode Island,1995,1017002.0,-0.2106488271061772,D
Rhode Island1996,Rhode Island,1996,1020893.0,-0.22828053478670143,D
Rhode Island1997,Rhode Island,1997,1025353.0,-0.22828053478670143,D
Rhode Island1998,Rhode Island,1998,1031155.0,-0.22828053478670143,D
Rhode Island1999,Rhode Island,1999,1040402.0,-0.22828053478670143,D
Rhode Island2000,Rhode Island,2000,1050268.0,-0.2375660307654808,D
Rhode Island2001,Rhode Island,2001,1057142.0,-0.2375660307654808,D
Rhode Island2002,Rhode Island,2002,1065995.0,-0.2375660307654808,D
Rhode Island2003,Rhode Island,2003,1071342.0,-0.2375660307654808,D
Rhode Island2004,Rhode Island,2004,1074579.0,0.2417318782518549,R
Rhode Island2005,Rhode Island,2005,1067916.0,0.2417318782518549,R
Rhode Island2006,Rhode Island,2006,1063096.0,0.2417318782518549,R
Rhode Island2007,Rhode Island,2007,1057315.0,0.2417318782518549,R
Rhode Island2008,Rhode Island,2008,1055003.0,0.281109153244114,R
Rhode Island2009,Rhode Island,2009,1053646.0,0.281109153244114,R
Rhode Island2010,Rhode Island,2010,1053337.0,0.281109153244114,R
Rhode Island2011,Rhode Island,2011,1052451.0,0.281109153244114,R
Rhode Island2012,Rhode Island,2012,1052901.0,-0.26562516323946883,D
Rhode Island2013,Rhode Island,2013,1053033.0,-0.26562516323946883,D
Rhode Island2014,Rhode Island,2014,1054480.0,-0.26562516323946883,D
Rhode Island2015,Rhode Island,2015,1055607.0,-0.26562516323946883,D
Rhode Island2016,Rhode Island,2016,1056426.0,-0.2390370929908957,D
South Carolina1980,South Carolina,1980,3121820.0,0.1415331441274641,R
South Carolina1981,South Carolina,1981,3179255.0,0.1415331441274641,R
South Carolina1982,South Carolina,1982,3207614.0,0.1415331441274641,R
South Carolina1983,South Carolina,1983,3234066.0,0.1415331441274641,R
South Carolina1984,South Carolina,1984,3271868.0,0.1881307558862399,R
South Carolina1985,South Carolina,1985,3303209.0,0.1881307558862399,R
South Carolina1986,South Carolina,1986,3342758.0,0.1881307558862399,R
South Carolina1987,South Carolina,1987,3380506.0,0.1881307558862399,R
South Carolina1988,South Carolina,1988,3412096.0,0.17773327596878868,R
South Carolina1989,South Carolina,1989,3456775.0,0.17773327596878868,R
South Carolina1990,South Carolina,1990,3501155.0,0.17773327596878868,R
South Carolina1991,South Carolina,1991,3570404.0,0.17773327596878868,R
South Carolina1992,South Carolina,1992,3620464.0,0.15951215092872073,R
South Carolina1993,South Carolina,1993,3663314.0,0.15951215092872073,R
South Carolina1994,South Carolina,1994,3705397.0,0.15951215092872073,R
South Carolina1995,South Carolina,1995,3748582.0,0.15951215092872073,R
South Carolina1996,South Carolina,1996,3796200.0,0.15106106106106107,R
South Carolina1997,South Carolina,1997,3859696.0,0.15106106106106107,R
South Carolina1998,South Carolina,1998,3919235.0,0.15106106106106107,R
South Carolina1999,South Carolina,1999,3974682.0,0.15106106106106107,R
South Carolina2000,South Carolina,2000,4024223.0,0.1955388655151566,R
South Carolina2001,South Carolina,2001,4064995.0,0.1955388655151566,R
South Carolina2002,South Carolina,2002,4107795.0,0.1955388655151566,R
South Carolina2003,South Carolina,2003,4150297.0,0.1955388655151566,R
South Carolina2004,South Carolina,2004,4210921.0,-0.22274794516449015,D
South Carolina2005,South Carolina,2005,4270150.0,-0.22274794516449015,D
South Carolina2006,South Carolina,2006,4357847.0,-0.22274794516449015,D
South Carolina2007,South Carolina,2007,4444110.0,-0.22274794516449015,D
South Carolina2008,South Carolina,2008,4528996.0,-0.22850450740075726,D
South Carolina2009,South Carolina,2009,4589872.0,-0.22850450740075726,D
South Carolina2010,South Carolina,2010,4635943.0,-0.22850450740075726,D
South Carolina2011,South Carolina,2011,4672637.0,-0.22850450740075726,D
South Carolina2012,South Carolina,2012,4720760.0,0.22700688024809565,R
South Carolina2013,South Carolina,2013,4767894.0,0.22700688024809565,R
South Carolina2014,South Carolina,2014,4828430.0,0.22700688024809565,R
South Carolina2015,South Carolina,2015,4894834.0,0.22700688024809565,R
South Carolina2016,South Carolina,2016,4961119.0,0.23288878980729952,R
South Dakota1980,South Dakota,1980,690768.0,0.28713403052833947,R
South Dakota1981,South Dakota,1981,689584.0,0.28713403052833947,R
South Dakota1982,South Dakota,1982,690597.0,0.28713403052833947,R
South Dakota1983,South Dakota,1983,693008.0,0.28713403052833947,R
South Dakota1984,South Dakota,1984,697249.0,0.28722450659663906,R
South Dakota1985,South Dakota,1985,698402.0,0.28722450659663906,R
South Dakota1986,South Dakota,1986,696034.0,0.28722450659663906,R
South Dakota1987,South Dakota,1987,696036.0,0.28722450659663906,R
South Dakota1988,South Dakota,1988,698165.0,0.23692823329728646,R
South Dakota1989,South Dakota,1989,696701.0,0.23692823329728646,R
South Dakota1990,South Dakota,1990,697101.0,0.23692823329728646,R
South Dakota1991,South Dakota,1991,703669.0,0.23692823329728646,R
South Dakota1992,South Dakota,1992,712801.0,0.19180388355235192,R
South Dakota1993,South Dakota,1993,722159.0,0.19180388355235192,R
South Dakota1994,South Dakota,1994,730790.0,0.19180388355235192,R
South Dakota1995,South Dakota,1995,737925.0,0.19180388355235192,R
South Dakota1996,South Dakota,1996,742213.0,0.20282991540164347,R
South Dakota1997,South Dakota,1997,744223.0,0.20282991540164347,R
South Dakota1998,South Dakota,1998,746058.0,0.20282991540164347,R
South Dakota1999,South Dakota,1999,750412.0,0.20282991540164347,R
South Dakota2000,South Dakota,2000,755844.0,0.25230073930599434,R
South Dakota2001,South Dakota,2001,757972.0,0.25230073930599434,R
South Dakota2002,South Dakota,2002,760020.0,0.25230073930599434,R
South Dakota2003,South Dakota,2003,763729.0,0.25230073930599434,R
South Dakota2004,South Dakota,2004,770396.0,-0.30190187903363985,D
South Dakota2005,South Dakota,2005,775493.0,-0.30190187903363985,D
South Dakota2006,South Dakota,2006,783033.0,-0.30190187903363985,D
South Dakota2007,South Dakota,2007,791623.0,-0.30190187903363985,D
South Dakota2008,South Dakota,2008,799124.0,-0.25409573482963843,D
South Dakota2009,South Dakota,2009,807067.0,-0.25409573482963843,D
South Dakota2010,South Dakota,2010,816325.0,-0.25409573482963843,D
South Dakota2011,South Dakota,2011,824398.0,-0.25409573482963843,D
South Dakota2012,South Dakota,2012,834441.0,0.25239651455285633,R
South Dakota2013,South Dakota,2013,844922.0,0.25239651455285633,R
South Dakota2014,South Dakota,2014,852561.0,0.25239651455285633,R
South Dakota2015,South Dakota,2015,857919.0,0.25239651455285633,R
South Dakota2016,South Dakota,2016,865454.0,0.26312317003561136,R
Tennessee1980,Tennessee,1980,4591120.0,0.17158362229695587,R
Tennessee1981,Tennessee,1981,4627658.0,0.17158362229695587,R
Tennessee1982,Tennessee,1982,4646041.0,0.17158362229695587,R
Tennessee1983,Tennessee,1983,4659749.0,0.17158362229695587,R
Tennessee1984,Tennessee,1984,4686737.0,0.2112796173542488,R
Tennessee1985,Tennessee,1985,4715296.0,0.2112796173542488,R
Tennessee1986,Tennessee,1986,4738708.0,0.2112796173542488,R
Tennessee1987,Tennessee,1987,4782927.0,0.2112796173542488,R
Tennessee1988,Tennessee,1988,4822437.0,0.1964220579760814,R
Tennessee1989,Tennessee,1989,4854444.0,0.1964220579760814,R
Tennessee1990,Tennessee,1990,4894492.0,0.1964220579760814,R
Tennessee1991,Tennessee,1991,4966587.0,0.1964220579760814,R
Tennessee1992,Tennessee,1992,5049742.0,-0.1848650881569791,D
Tennessee1993,Tennessee,1993,5137584.0,-0.1848650881569791,D
Tennessee1994,Tennessee,1994,5231438.0,-0.1848650881569791,D
Tennessee1995,Tennessee,1995,5326936.0,-0.1848650881569791,D
Tennessee1996,Tennessee,1996,5416643.0,-0.1678430718066522,D
Tennessee1997,Tennessee,1997,5499233.0,-0.1678430718066522,D
Tennessee1998,Tennessee,1998,5570045.0,-0.1678430718066522,D
Tennessee1999,Tennessee,1999,5638706.0,-0.1678430718066522,D
Tennessee2000,Tennessee,2000,5703719.0,0.18618536432106841,R
Tennessee2001,Tennessee,2001,5750789.0,0.18618536432106841,R
Tennessee2002,Tennessee,2002,5795918.0,0.18618536432106841,R
Tennessee2003,Tennessee,2003,5847812.0,0.18618536432106841,R
Tennessee2004,Tennessee,2004,5910809.0,-0.23403496881729727,D
Tennessee2005,Tennessee,2005,5991057.0,-0.23403496881729727,D
Tennessee2006,Tennessee,2006,6088766.0,-0.23403496881729727,D
Tennessee2007,Tennessee,2007,6175727.0,-0.23403496881729727,D
Tennessee2008,Tennessee,2008,6247411.0,-0.2367665581790601,D
Tennessee2009,Tennessee,2009,6306019.0,-0.2367665581790601,D
Tennessee2010,Tennessee,2010,6356671.0,-0.2367665581790601,D
Tennessee2011,Tennessee,2011,6397634.0,-0.2367665581790601,D
Tennessee2012,Tennessee,2012,6454306.0,0.22656657431488375,R
Tennessee2013,Tennessee,2013,6494821.0,0.22656657431488375,R
Tennessee2014,Tennessee,2014,6544663.0,0.22656657431488375,R
Tennessee2015,Tennessee,2015,6595056.0,0.22656657431488375,R
Tennessee2016,Tennessee,2016,6651194.0,0.228970166860266,R
Texas1980,Texas,1980,14229191.0,0.17644748742215913,R
Texas1981,Texas,1981,14746318.0,0.17644748742215913,R
Texas1982,Texas,1982,15331415.0,0.17644748742215913,R
Texas1983,Texas,1983,15751676.0,0.17644748742215913,R
Texas1984,Texas,1984,16007086.0,0.21449425585643758,R
Texas1985,Texas,1985,16272734.0,0.21449425585643758,R
Texas1986,Texas,1986,16561113.0,0.21449425585643758,R
Texas1987,Texas,1987,16621791.0,0.21449425585643758,R
Texas1988,Texas,1988,16667022.0,0.1822058553711635,R
Texas1989,Texas,1989,16806735.0,0.1822058553711635,R
Texas1990,Texas,1990,17056755.0,0.1822058553711635,R
Texas1991,Texas,1991,17398005.0,0.1822058553711635,R
Texas1992,Texas,1992,17759738.0,0.1405466116673568,R
Texas1993,Texas,1993,18161612.0,0.1405466116673568,R
Texas1994,Texas,1994,18564062.0,0.1405466116673568,R
Texas1995,Texas,1995,18958751.0,0.1405466116673568,R
Texas1996,Texas,1996,19340342.0,0.14147459233140758,R
Texas1997,Texas,1997,19740317.0,0.14147459233140758,R
Texas1998,Texas,1998,20157531.0,0.14147459233140758,R
Texas1999,Texas,1999,20558220.0,0.14147459233140758,R
Texas2000,Texas,2000,20944499.0,0.18141465212416874,R
Texas2001,Texas,2001,21319622.0,0.18141465212416874,R
Texas2002,Texas,2002,21690325.0,0.18141465212416874,R
Texas2003,Texas,2003,22030931.0,0.18141465212416874,R
Texas2004,Texas,2004,22394023.0,-0.2021484482712195,D
Texas2005,Texas,2005,22778123.0,-0.2021484482712195,D
Texas2006,Texas,2006,23359580.0,-0.2021484482712195,D
Texas2007,Texas,2007,23831983.0,-0.2021484482712195,D
Texas2008,Texas,2008,24309039.0,-0.184265943215608,D
Texas2009,Texas,2009,24801761.0,-0.184265943215608,D
Texas2010,Texas,2010,25244310.0,-0.184265943215608,D
Texas2011,Texas,2011,25646389.0,-0.184265943215608,D
Texas2012,Texas,2012,26071655.0,0.1752801270191708,R
Texas2013,Texas,2013,26473525.0,0.1752801270191708,R
Texas2014,Texas,2014,26944751.0,0.1752801270191708,R
Texas2015,Texas,2015,27429639.0,0.1752801270191708,R
Texas2016,Texas,2016,27862596.0,0.1681482586906116,R
Utah1980,Utah,1980,1461037.0,0.30094172837511984,R
Utah1981,Utah,1981,1515471.0,0.30094172837511984,R
Utah1982,Utah,1982,1558314.0,0.30094172837511984,R
Utah1983,Utah,1983,1594943.0,0.30094172837511984,R
Utah1984,Utah,1984,1622342.0,0.28915296528105666,R
Utah1985,Utah,1985,1642910.0,0.28915296528105666,R
Utah1986,Utah,1986,1662834.0,0.28915296528105666,R
Utah1987,Utah,1987,1678119.0,0.28915296528105666,R
Utah1988,Utah,1988,1689372.0,0.2536102172878442,R
Utah1989,Utah,1989,1705864.0,0.2536102172878442,R
Utah1990,Utah,1990,1731223.0,0.2536102172878442,R
Utah1991,Utah,1991,1779780.0,0.2536102172878442,R
Utah1992,Utah,1992,1836799.0,0.1756490503315823,R
Utah1993,Utah,1993,1898404.0,0.1756490503315823,R
Utah1994,Utah,1994,1960446.0,0.1756490503315823,R
Utah1995,Utah,1995,2014177.0,0.1756490503315823,R
Utah1996,Utah,1996,2067976.0,0.17500735018201372,R
Utah1997,Utah,1997,2119784.0,0.17500735018201372,R
Utah1998,Utah,1998,2165960.0,0.17500735018201372,R
Utah1999,Utah,1999,2203482.0,0.17500735018201372,R
Utah2000,Utah,2000,2244502.0,0.22949233282037618,R
Utah2001,Utah,2001,2283715.0,0.22949233282037618,R
Utah2002,Utah,2002,2324815.0,0.22949233282037618,R
Utah2003,Utah,2003,2360137.0,0.22949233282037618,R
Utah2004,Utah,2004,2401580.0,-0.2763772183312653,D
Utah2005,Utah,2005,2457719.0,-0.2763772183312653,D
Utah2006,Utah,2006,2525507.0,-0.2763772183312653,D
Utah2007,Utah,2007,2597746.0,-0.2763772183312653,D
Utah2008,Utah,2008,2663029.0,-0.22381656377005282,D
Utah2009,Utah,2009,2723421.0,-0.22381656377005282,D
Utah2010,Utah,2010,2775326.0,-0.22381656377005282,D
Utah2011,Utah,2011,2816124.0,-0.22381656377005282,D
Utah2012,Utah,2012,2855782.0,0.25933352055584075,R
Utah2013,Utah,2013,2902663.0,0.25933352055584075,R
Utah2014,Utah,2014,2941836.0,0.25933352055584075,R
Utah2015,Utah,2015,2990632.0,0.25933352055584075,R
Utah2016,Utah,2016,3051217.0,0.1688608184865252,R
Vermont1980,Vermont,1980,511456.0,0.18501689294875806,R
Vermont1981,Vermont,1981,515594.0,0.18501689294875806,R
Vermont1982,Vermont,1982,519109.0,0.18501689294875806,R
Vermont1983,Vermont,1983,523302.0,0.18501689294875806,R
Vermont1984,Vermont,1984,526660.0,0.2579747844909429,R
Vermont1985,Vermont,1985,530035.0,0.2579747844909429,R
Vermont1986,Vermont,1986,534066.0,0.2579747844909429,R
Vermont1987,Vermont,1987,540267.0,0.2579747844909429,R
Vermont1988,Vermont,1988,549763.0,0.22615381537135093,R
Vermont1989,Vermont,1989,557707.0,0.22615381537135093,R
Vermont1990,Vermont,1990,564798.0,0.22615381537135093,R
Vermont1991,Vermont,1991,568606.0,0.22615381537135093,R
Vermont1992,Vermont,1992,572751.0,-0.2332462099586033,D
Vermont1993,Vermont,1993,577748.0,-0.2332462099586033,D
Vermont1994,Vermont,1994,583836.0,-0.2332462099586033,D
Vermont1995,Vermont,1995,589002.0,-0.2332462099586033,D
Vermont1996,Vermont,1996,593701.0,-0.23226169401769578,D
Vermont1997,Vermont,1997,597239.0,-0.23226169401769578,D
Vermont1998,Vermont,1998,600416.0,-0.23226169401769578,D
Vermont1999,Vermont,1999,604683.0,-0.23226169401769578,D
Vermont2000,Vermont,2000,609618.0,-0.24445144336289282,D
Vermont2001,Vermont,2001,612223.0,-0.24445144336289282,D
Vermont2002,Vermont,2002,615442.0,-0.24445144336289282,D
Vermont2003,Vermont,2003,617858.0,-0.24445144336289282,D
Vermont2004,Vermont,2004,619920.0,0.29692057039618014,R
Vermont2005,Vermont,2005,621215.0,0.29692057039618014,R
Vermont2006,Vermont,2006,622892.0,0.29692057039618014,R
Vermont2007,Vermont,2007,623481.0,0.29692057039618014,R
Vermont2008,Vermont,2008,624151.0,0.3512964010311607,R
Vermont2009,Vermont,2009,624817.0,0.3512964010311607,R
Vermont2010,Vermont,2010,625982.0,0.3512964010311607,R
Vermont2011,Vermont,2011,626730.0,0.3512964010311607,R
Vermont2012,Vermont,2012,626444.0,-0.31804758286454976,D
Vermont2013,Vermont,2013,627140.0,-0.31804758286454976,D
Vermont2014,Vermont,2014,626984.0,-0.31804758286454976,D
Vermont2015,Vermont,2015,626088.0,-0.31804758286454976,D
Vermont2016,Vermont,2016,624594.0,-0.28590252227847207,D
Virginia1980,Virginia,1980,5346818.0,0.1850837264331795,R
Virginia1981,Virginia,1981,5444097.0,0.1850837264331795,R
Virginia1982,Virginia,1982,5492783.0,0.1850837264331795,R
Virginia1983,Virginia,1983,5564657.0,0.1850837264331795,R
Virginia1984,Virginia,1984,5643870.0,0.2369080081575231,R
Virginia1985,Virginia,1985,5715153.0,0.2369080081575231,R
Virginia1986,Virginia,1986,5811700.0,0.2369080081575231,R
Virginia1987,Virginia,1987,5932268.0,0.2369080081575231,R
Virginia1988,Virginia,1988,6036909.0,0.21685965450199762,R
Virginia1989,Virginia,1989,6120246.0,0.21685965450199762,R
Virginia1990,Virginia,1990,6216884.0,0.21685965450199762,R
Virginia1991,Virginia,1991,6301217.0,0.21685965450199762,R
Virginia1992,Virginia,1992,6414307.0,0.17936731123097163,R
Virginia1993,Virginia,1993,6509630.0,0.17936731123097163,R
Virginia1994,Virginia,1994,6593139.0,0.17936731123097163,R
Virginia1995,Virginia,1995,6670693.0,0.17936731123097163,R
Virginia1996,Virginia,1996,6750884.0,0.175288154854979,R
Virginia1997,Virginia,1997,6829183.0,0.175288154854979,R
Virginia1998,Virginia,1998,6900918.0,0.175288154854979,R
Virginia1999,Virginia,1999,7000174.0,0.175288154854979,R
Virginia2000,Virginia,2000,7105817.0,0.20229763868109749,R
Virginia2001,Virginia,2001,7198362.0,0.20229763868109749,R
Virginia2002,Virginia,2002,7286873.0,0.20229763868109749,R
Virginia2003,Virginia,2003,7366977.0,0.20229763868109749,R
Virginia2004,Virginia,2004,7475575.0,-0.2296758443330446,D
Virginia2005,Virginia,2005,7577105.0,-0.2296758443330446,D
Virginia2006,Virginia,2006,7673725.0,-0.2296758443330446,D
Virginia2007,Virginia,2007,7751000.0,-0.2296758443330446,D
Virginia2008,Virginia,2008,7833496.0,0.2501478267174707,R
Virginia2009,Virginia,2009,7925937.0,0.2501478267174707,R
Virginia2010,Virginia,2010,8025773.0,0.2501478267174707,R
Virginia2011,Virginia,2011,8110035.0,0.2501478267174707,R
